日期,联赛,主队,客队,大球初盘赔率,大小球初盘,小球初盘赔率,大球终盘赔率,大小球终盘,小球终盘赔率,初盘主队让球赔率,初盘亚盘,初盘客队让球赔率,终盘主队让球赔率,终盘亚盘,终盘客队让球赔率,主队全场进球数,客队全场进球数,主队半场进球数,客队半场进球数,主队ELO评分,客队ELO评分
2024/11/3 13:00,A381,清水鼓动,磐城FC,0.84,2.75,1.02,1.01,2.75,0.86,0.92,1,0.96,0.84,0.75,1.05,1,0,0,0,1514.893555,1456.345057
2024/11/3 13:00,A153,纽卡斯尔喷气机女足,西悉尼流浪者女足,0.96,2.75,0.84,1,2.75,0.86,0.82,-0.25,1,1.11,0.25,0.78,2,2,1,2,1500,1500
2024/11/3 13:00,A381,千叶市原,长崎成功丸,0.95,3,0.91,0.8,2.75,1.07,0.8,0.25,1.08,0.94,0.5,0.95,1,2,1,1,1528.123113,1558.708101
2024/11/3 13:00,A149,全南天龙,忠北清州,0.84,2.5,0.92,0.86,2.5,0.98,0.85,0.75,0.91,1,0.75,0.86,3,0,2,0,1513.866951,1472.399531
2024/11/3 14:00,A227,福冈黄蜂,柏太阳神,1,2,0.86,0.81,1.75,1.07,0.82,-0.25,1.06,0.8,-0.25,1.09,2,1,1,0,1529.241821,1483.181968
2024/11/3 14:30,A441,石家庄功夫,苏州东吴,0.93,2.5,0.83,0.97,2.5,0.79,0.98,0.5,0.78,0.96,0.5,0.8,2,0,0,0,1557.990051,1498.920475
2024/11/3 14:30,A441,延边龙鼎,佛山南狮,0.88,2.5,0.88,0.8,2.75,0.96,0.93,0.5,0.83,0.25,1,2.04,0,1,0,0,1470.101871,1525.645376
2024/11/3 14:30,A441,大连英博,上海嘉定汇龙,0.88,2.5,0.88,0.96,2.5,0.8,0.91,1.5,0.85,0.91,1.5,0.85,2,1,1,0,1514.410889,1459.917503
2024/11/3 14:30,A441,辽宁铁人,云南玉昆,0.98,2.75,0.78,0.8,2.75,0.96,0.78,-0.5,0.98,0.7,-0.25,1.06,2,1,1,0,1543.15113,1514.376273
2024/11/3 14:30,A441,江西庐山,无锡吴钩,0.93,2.75,0.83,0.69,2.75,1.07,0.93,-0.5,0.83,1.07,-0.75,0.69,2,0,0,0,1473.557167,1455.077629
2024/11/3 14:30,A441,南京城市,广州队,0.93,2.5,0.83,0.9,2.5,0.86,0.77,-0.5,0.99,0.64,-0.5,1.13,2,1,1,1,1501.433506,1512.915355
2024/11/3 14:30,A441,黑龙江冰城,青岛红狮,0.98,2.5,0.78,0.99,2.5,0.77,0.8,0.25,0.96,0.8,0.75,0.96,2,1,1,0,1473.842709,1472.371515
2024/11/3 14:30,A441,重庆铜梁龙,广西平果哈嘹,0.88,2.5,0.88,0.81,2.5,0.95,0.93,0.75,0.83,0.76,1,1,1,1,0,0,1513.190963,1513.097587
2024/11/3 15:00,A381,FC爱媛,山口雷法,1.02,2.5,0.84,0.99,2.5,0.88,0.84,-0.5,1.04,0.99,-0.5,0.9,1,1,0,1,1471.399691,1499.331054
2024/11/3 15:00,A139,台中未来,台北竞技俱乐部,0.84,2.75,0.86,0.76,2.75,0.94,0.9,0.75,0.8,0.9,0.75,0.8,0,1,0,0,1485.620516,1515.647146
2024/11/3 15:00,A139,航源,铭传大学,0.76,3,0.94,0.76,3,0.94,0.86,1.5,0.84,0.86,1.5,0.84,2,1,1,0,1529.972058,1499.380742
2024/11/3 15:00,A151,标准流浪,冠忠南区,0.77,2.75,0.93,0.86,2.75,0.84,0.86,-0.75,0.84,0.9,-0.75,0.8,1,1,1,0,1486.236611,1512.471394
2024/11/3 15:30,A149,城南足球俱乐部,金浦市民,0.99,2.5,0.77,1.04,2.5,0.8,0.84,-0.5,0.92,0.83,-0.75,1.03,1,1,0,1,1446.195747,1525.060399
2024/11/3 15:30,A144,深水埗,晋峰足球会,0.84,3.25,0.86,0.81,3,0.89,0.9,1.25,0.8,1.05,0.75,0.65,0,2,0,1,1498.140878,1515.592614
2024/11/3 15:30,A149,水原三星,安山小绿人,0.89,2.75,0.87,0.99,2.75,0.85,0.97,1.5,0.79,0.91,1.25,0.95,2,1,0,0,1544.378287,1500.595089
2024/11/3 15:40,A144,沙田,三星FC,0.87,3.25,0.83,0.87,3.25,0.83,0.75,0,0.95,0.94,0,0.76,2,5,2,3,1485.670014,1515.030232
2024/11/3 16:00,A140,斯泰伦博斯后备队,奥兰多海盗后备队,0.98,3.25,0.78,1.11,3,0.66,0.94,1.5,0.82,1.03,1.25,0.73,1,2,0,0,1485.6472,1529.3528
2024/11/3 16:00,A140,TS银河后备队,奇帕联合后备队,0.81,3.25,0.95,0.81,3.25,0.95,0.95,1.75,0.81,1.01,1.75,0.75,2,1,1,1,1527.503177,1458.141618
2024/11/3 16:00,A255,甫宪,和平,0.75,2,1.01,0.73,2,0.97,0.82,1,0.94,0.79,1,0.91,2,1,2,0,1514.408683,1485.591317
2024/11/3 16:30,A191,PSBS巴克伦佛,巴厘联,0.86,2.5,0.94,0.85,2.5,1.01,0.86,-0.25,0.96,1.05,-0.5,0.83,2,0,1,0,1515.055348,1513.652657
2024/11/3 16:30,A151,港会,北区,0.91,3.25,0.79,0.71,3,0.99,0.85,-0.25,0.85,0.78,-0.5,0.92,2,0,2,0,1484.384309,1468.758149
2024/11/3 17:00,A380,沙克特,阿克托比,0.78,2.5,0.98,0.75,2.75,1.05,0.89,-1.25,0.87,0.96,-1.25,0.86,1,3,0,1,1458.761747,1514.261992
2024/11/3 17:00,A255,富东,FC隆安,0.91,2.25,0.85,0.89,2.5,0.81,0.98,1.5,0.78,0.77,1.5,0.93,2,0,1,0,1513.761388,1471.238612
2024/11/3 17:00,A255,同塔,胡志明市B队,0.76,2,1,0.78,2.25,0.92,1.01,1,0.75,1.03,1,0.67,0,0,0,0,1513.088544,1486.264256
2024/11/3 17:00,A129,AFC金属布佐,维图尔,0.87,2,0.93,0.92,2,0.84,1.05,0,0.77,1.08,0,0.68,2,0,2,0,1553.43569,1501.082263
2024/11/3 17:00,A440,拉明斯科土星,圣彼得堡泽尼特B队,0.88,3.5,0.82,0.88,3.5,0.82,0.78,0.75,0.92,0.88,0.75,0.82,3,3,2,1,1500,1500
2024/11/3 17:00,A298,图鲁兹U19,阿雅克肖U19,0.91,2.75,0.89,0.86,2.75,0.94,0.79,-0.25,1.03,0.74,-0.25,1.08,3,0,2,0,1515,1485
2024/11/3 17:15,A145,LAC国际,第一维也纳1894业余,0.79,3.5,0.91,0.9,3.5,0.8,0.93,-1.25,0.77,0.7,-1.25,1,1,1,1,0,1471.825202,1511.236605
2024/11/3 17:15,A120,布咸美恩斯1905B队,皮耳森B队,0.82,3.25,0.88,0.82,3.25,0.88,0.91,-0.5,0.79,0.94,-0.75,0.76,0,1,0,0,1469.437414,1513.703508
2024/11/3 17:15,A301,乌尼邱夫,弗里德克,0.89,3,0.87,0.71,3,0.99,0.79,0.5,0.97,0.92,0.5,0.78,2,1,2,0,1500.086166,1471.90645
2024/11/3 17:15,A146,波利斯拉夫B队,兹瓦尼斯,0.9,2.75,0.8,0.9,2.75,0.8,0.76,0.5,0.94,0.76,0.5,0.94,6,0,5,0,1513.277427,1499.246116
2024/11/3 17:15,A333,奥斯泰华B队,布尔诺,0.8,2.5,0.96,0.8,2.5,0.96,0.96,0.25,0.8,0.86,0.25,0.9,1,2,0,0,1494.52572,1473.76771
2024/11/3 17:15,A333,济斯科夫,维斯克,0.88,2.5,0.88,0.81,2.5,0.95,0.78,0.5,0.98,0.93,0.5,0.83,0,3,0,2,1497.574372,1517.216272
2024/11/3 17:15,A333,布拉格斯拉维亚B队,渥恩斯多夫,0.78,2.75,0.98,0.91,3,0.85,0.9,0.75,0.86,0.7,0.75,1.06,2,1,1,0,1484.515092,1430.998634
2024/11/3 17:15,A333,奥林莫斯B队,利森,0.77,2.25,0.99,0.84,2.25,0.92,0.78,0.25,0.98,0.78,0.25,0.98,1,1,1,1,1486.876572,1486.238518
2024/11/3 17:30,A38,卡利亚里青年队,拉齐奥青年队,0.83,2.5,0.97,0.65,2.75,1.17,0.83,-0.25,0.99,0.72,-0.25,1.11,0,0,0,0,1529.324962,1528.735843
2024/11/3 17:30,A146,塔比历斯B队,亚布洛内茨B队,0.8,3,0.9,0.75,3.25,0.95,0.9,0.5,0.8,0.6,0.75,1.11,1,1,1,1,1523.999217,1487.343074
2024/11/3 17:30,A187,卡芬堡,第一维也纳,1.01,3,0.79,0.91,2.75,0.95,0.93,-0.25,0.89,0.81,-0.25,1.07,1,2,1,1,1472.462386,1541.856904
2024/11/3 17:30,A147,汉达瓦底联,仰光联,0.92,2.75,0.78,0.92,2.75,0.78,0.79,-1.25,0.91,0.73,-1.25,0.97,2,2,2,0,1515,1515
2024/11/3 17:30,A145,WAF布里吉特瑙,海拉斯卡根,0.84,3.5,0.86,0.87,3.5,0.83,0.94,1.5,0.76,0.87,1.25,0.83,2,2,0,0,1504.044934,1513.887849
2024/11/3 17:30,A145,SV盖拉斯多夫结巴,SC红星奔腾,0.95,3,0.75,0.95,3,0.75,0.75,-0.25,0.95,0.83,-0.25,0.87,0,0,0,0,1525.69822,1514.275266
2024/11/3 17:30,A144,公民,屯门,0.85,3.5,0.85,0.95,3.5,0.75,0.78,1.25,0.92,0.7,1.5,1,2,2,1,2,1514.326114,1500.054578
2024/11/3 17:45,A308,HEBC汉堡,达森多夫,0.88,3.75,0.82,0.83,3.75,0.87,0.85,-1.75,0.85,0.87,-1.5,0.83,1,1,0,1,1499.3528,1485.6472
2024/11/3 18:00,A96,阿克伦托格里蒂,苏维埃之翼,0.86,2.5,1,0.99,2.5,0.88,1.02,-0.25,0.86,0.97,-0.5,0.92,2,0,1,0,1473.552745,1441.541221
2024/11/3 18:00,A117,帕斯基安尼纳,迪亚哥拉斯,0.95,2.25,0.75,0.95,2.25,0.75,0.77,1,0.93,0.93,1,0.77,2,1,0,1,1500.614671,1455.704017
2024/11/3 18:00,A38,莱切U19,莎索罗青年队,0.86,3,0.94,0.7,3,1.11,0.93,0.25,0.89,0.94,0.25,0.88,1,3,1,2,1500.001051,1516.910202
2024/11/3 18:00,A38,蒙扎1912青年队,国际米兰青年队,0.89,2.75,0.91,0.97,2.75,0.83,1.01,-0.75,0.81,0.95,-0.75,0.87,2,3,0,3,1499.998794,1529.381948
2024/11/3 18:00,A77,华历简奴B队,特雷斯坎托斯,0.9,2.25,0.8,0.7,2.25,1,0.94,0,0.76,0.94,0,0.76,3,1,0,1,1529.945374,1485.673884
2024/11/3 18:00,A253,广南FC,越电信,1.02,2.25,0.78,1.04,2.25,0.76,0.77,-0.25,1.05,0.83,-0.25,0.99,0,0,0,0,1486.363431,1527.989473
2024/11/3 18:00,A393,沙斯辛女足,斯拉斯克女足,0.88,3,0.82,0.75,3,0.95,0.87,1,0.83,1.01,1,0.69,6,3,2,1,1527.494593,1484.329705
2024/11/3 18:00,A136,史特拉斯堡U19,里昂U19,0.9,3,0.8,0.9,3,0.8,0.7,0.25,1,0.7,0.25,1,3,2,2,1,1516.264256,1513.088544
2024/11/3 18:00,A195,安那托利亚大学,阿特华,0.98,2.25,0.72,0.98,2.25,0.72,0.75,0.5,0.95,0.84,0.5,0.86,1,1,1,0,1499.3528,1485.6472
2024/11/3 18:00,A340,切里宾斯克,新西伯利亚,0.95,2.5,0.75,0.95,2.5,0.75,0.71,1,0.99,0.71,1,0.99,0,2,0,1,1499.3528,1515.6472
2024/11/3 18:00,A139,台湾石虎FC,台湾电力,0.73,2.75,0.97,0.73,2.75,0.97,0.95,-0.5,0.75,0.95,-0.5,0.75,0,0,0,0,1485.053473,1499.326064
2024/11/3 18:00,A392,恩特拉青年队,苏迪路青年队,0.81,3,0.99,0.84,3,0.96,0.83,0.75,0.99,0.7,0.75,1.13,3,1,1,1,1500.593824,1484.350396
2024/11/3 18:00,A77,奥维多B队,图立拉,0.9,2.5,0.8,0.9,2.5,0.8,0.94,1.75,0.76,0.86,1.75,0.84,3,0,2,0,1515,1485
2024/11/3 18:30,A33,索非亚1948中央陆军,贝尔罗,0.91,2,0.89,1.07,2,0.75,0.92,0.75,0.9,1.01,0.75,0.83,1,1,1,1,1489.324364,1528.764767
2024/11/3 18:30,A391,于默奥,阿西里斯卡联队,0.89,3,0.81,0.99,2.5,0.71,0.83,-0.25,0.87,0.82,0,0.88,2,1,0,1,1530.513878,1485.725011
2024/11/3 18:30,A24,科尼亚体育,伊斯坦布尔巴萨克塞尔,0.98,2.25,0.88,1.05,2.25,0.82,0.79,0,1.09,0.78,0,1.12,3,2,1,1,1512.767485,1446.719777
2024/11/3 18:30,A132,诺米联,派德,0.88,3.25,0.92,0.88,3.25,0.92,0.97,-2.25,0.85,0.83,-2.25,0.99,0,4,0,1,1459.959429,1569.327109
2024/11/3 18:30,A97,赫塔菲B队,特内里费B队,0.87,2.25,0.83,0.9,2.25,0.8,0.73,0.25,0.97,0.71,0.25,0.99,2,0,1,0,1515.111842,1539.907535
2024/11/3 18:30,A132,潭美卡,纳尔瓦,0.88,2.75,0.92,0.86,2.75,0.94,0.84,0,0.98,0.82,0,1,3,3,2,2,1475.118399,1516.090216
2024/11/3 18:45,A125,宁马贺流浪,岩石山,0.9,3,0.8,0.9,3,0.8,0.95,1,0.75,0.75,1,0.95,0,0,0,0,1514.380692,1501.266508
2024/11/3 18:45,A375,沙巴,吉兰丹联队,0.88,3.5,0.82,0.79,3.5,0.91,0.95,2,0.75,0.76,2,0.94,4,1,3,1,1555.659251,1473.722539
2024/11/3 19:00,A119,乌泰他尼,那可恩普拉托姆,0.8,2.75,1,0.87,2.75,0.95,0.98,0.75,0.84,0.96,0.75,0.88,2,1,1,1,1500.080225,1472.369345
2024/11/3 19:00,A84,格拉那达女足,塞维利亚女足,0.9,2.75,0.9,0.88,2.75,0.88,0.86,0,0.96,0.69,0,1.07,3,0,2,0,1499.489404,1484.866748
2024/11/3 19:00,A121,泰国农业FC,春武里,0.75,2.5,0.95,0.83,2.5,0.87,0.95,-0.5,0.75,0.95,-0.5,0.75,2,1,1,0,1502.303344,1470.103929
2024/11/3 19:00,A77,利尔达竞技,莱斯卡拉,0.93,2.25,0.77,0.75,2.25,0.95,0.76,0.25,0.94,0.75,0.25,0.95,4,0,3,0,1501.374354,1486.184243
2024/11/3 19:00,A135,费尔干纳夫兹,本尤德科,0.88,2.25,0.92,0.96,2.25,0.88,0.79,0.5,1.03,0.95,0.5,0.91,2,1,0,0,1530.539045,1499.406325
2024/11/3 19:00,A253,清化,河内,0.79,2.25,1.01,0.88,2,0.94,1,0,0.82,0.97,0,0.87,1,1,0,0,1513.761388,1501.238612
2024/11/3 19:00,A119,罗勇,清莱联,1,2.5,0.8,0.98,2.5,0.84,0.8,0.25,1.02,1.02,0.5,0.82,2,0,0,0,1500.723508,1486.047672
2024/11/3 19:00,A380,斯咸迪苏,阿迪拿奥,0.93,2,0.83,0.86,1.75,0.98,0.78,-0.25,0.98,0.99,0,0.87,0,2,0,2,1470.593242,1513.154814
2024/11/3 19:00,A376,叶尔加瓦,利耶帕亚,0.78,2.5,0.92,0.71,2.5,1.09,0.75,-1,0.95,1.02,-1,0.8,2,2,1,2,1460.58431,1538.869649
2024/11/3 19:00,A118,新罗西斯克黑海人,辛历克,0.81,2,0.99,0.99,2,0.85,0.97,0.5,0.85,0.91,0.5,0.95,0,1,0,1,1471.890061,1514.012949
2024/11/3 19:00,A21,马特斯,西德尔策,0.84,2.75,0.96,0.92,2.75,0.9,0.99,1.25,0.83,0.93,1.25,0.91,4,1,3,0,1540.16337,1460.520313
2024/11/3 19:00,A376,格洛比纳,列加斯,0.89,4,0.81,1.11,4,0.7,0.85,-2.75,0.85,0.83,-2.75,0.99,0,2,0,1,1446.159238,1526.483434
2024/11/3 19:00,A376,图库姆斯,奥达里加,0.91,3,0.79,0.76,3,1.04,0.75,-1.25,0.95,0.97,-1.25,0.85,0,3,0,1,1446.084633,1540.679793
2024/11/3 19:00,A376,陶格夫匹尔斯,瓦尔米耶拉,0.8,3,0.9,0.84,3,0.96,0.9,-1.25,0.8,1.02,-1.25,0.8,3,3,1,1,1460.571963,1511.360327
2024/11/3 19:00,A86,皇家马洛卡B队,科喏拉,0.9,2,0.8,1.04,2,0.66,0.74,-0.25,0.96,0.98,0,0.72,1,1,1,1,1457.561564,1458.705007
2024/11/3 19:00,A376,里加FC,美塔里加,0.84,3.75,0.86,0.87,3.75,0.93,0.93,2.75,0.77,0.9,2.5,0.92,4,0,2,0,1554.979016,1498.607129
2024/11/3 19:00,A380,图兰突厥斯坦,热尼斯,0.95,2.5,0.81,0.9,2.5,0.94,0.9,0,0.86,0.93,0,0.93,1,1,1,0,1448.024701,1539.457756
2024/11/3 19:00,A97,美利拉,干昆斯,0.8,1.75,0.9,0.8,1.75,0.9,0.9,0.25,0.8,0.9,0.25,0.8,1,0,0,0,1491.069535,1524.49449
2024/11/3 19:00,A131,维塞乌,本菲卡B队,0.8,2.25,1,0.93,2.25,0.93,0.86,0.25,0.96,0.85,0.25,1.03,1,1,1,0,1501.726514,1500.07905
2024/11/3 19:00,A87,吉纳斯提卡,叁蔓堤罗,0.84,2,0.86,0.86,2,0.84,0.73,0,0.97,0.73,0,0.97,1,2,1,1,1445.453339,1527.534045
2024/11/3 19:00,A72,尤尼恩斯塔斯,皇家联邦,0.92,2.25,0.88,0.88,2.25,0.92,0.79,0.25,1.03,0.79,0.25,1.03,4,1,1,1,1528.941775,1473.64354
2024/11/3 19:00,A71,休达,穆尔西亚,0.96,2,0.84,1.06,2,0.74,0.92,0.25,0.9,0.88,0.25,0.94,4,2,3,1,1489.835925,1522.717757
2024/11/3 19:00,A71,伊维萨,皇家贝蒂斯B队,0.91,1.75,0.89,0.86,1.75,0.94,0.79,0.25,1.03,0.91,0.25,0.91,1,2,1,0,1471.886235,1541.315905
2024/11/3 19:00,A78,阿拉维斯B队,SD朗洛尼斯,0.76,2,0.94,0.76,2,0.94,0.88,0,0.82,0.88,0,0.82,0,3,0,2,1461.148102,1540.129793
2024/11/3 19:00,A93,UCAM穆西亚,格拉那达B队,0.96,2.5,0.74,0.87,2.25,0.83,0.8,1,0.9,0.94,1,0.76,4,1,1,1,1529.405136,1513.063059
2024/11/3 19:00,A97,塔拉维亚,苏雅萨,0.79,2,0.91,0.79,2,0.91,0.75,0.5,0.95,0.8,0.5,0.9,0,0,0,0,1500.74846,1528.068793
2024/11/3 19:00,A87,巴拉多利德B队,博干蒂罗斯,0.87,2.5,0.83,0.82,2.25,0.88,0.74,0.25,0.96,0.88,0.25,0.82,1,0,0,0,1543.510725,1510.478096
2024/11/3 19:00,A93,卡迪斯B队,林恩斯,0.74,2,0.96,0.74,2,0.96,0.73,0,0.97,0.73,0,0.97,0,1,0,0,1482.063621,1488.62939
2024/11/3 19:00,A72,亚摩勒比塔,利安尼沙,0.95,2,0.85,1.06,2,0.74,0.83,-0.5,0.99,0.75,-0.5,1.07,1,1,1,0,1448.445587,1536.572593
2024/11/3 19:00,A93,米涅拉,艾美利亚B队,0.74,2,0.96,0.74,2,0.96,0.89,0.25,0.81,0.89,0.25,0.81,1,3,0,1,1526.602361,1530.634819
2024/11/3 19:00,A93,托雷莫利诺斯青年,维拉洛尼斯,0.84,2,0.86,0.97,2.25,0.73,0.9,0.5,0.8,0.89,0.5,0.81,2,2,2,1,1496.98891,1486.723505
2024/11/3 19:00,A86,奥洛特,巴利阿里,0.96,2,0.74,0.96,2,0.74,0.94,0.25,0.76,0.78,0,0.92,0,2,0,1,1511.247005,1487.563991
2024/11/3 19:00,A97,莫斯图勒士,纳华尔卡内罗,0.77,2,0.93,0.74,2,0.96,0.87,-0.25,0.83,0.9,-0.25,0.8,0,0,0,0,1430.874524,1511.828581
2024/11/3 19:00,A93,CD埃斯特波纳,力纳雷斯体育会,0.74,1.75,0.96,0.74,1.75,0.96,0.7,0,1,0.87,0.25,0.83,1,1,0,0,1526.981779,1502.372224
2024/11/3 19:00,A78,萨拉戈萨B队,亚勒那斯,0.9,2.25,0.8,0.9,2.25,0.8,0.73,0,0.97,0.84,0,0.86,2,4,0,2,1474.3202,1567.693953
2024/11/3 19:00,A86,彭拿迪坡缇瓦,伊比萨岛,0.96,2.25,0.74,1.04,2.25,0.66,0.91,0.25,0.79,0.91,0.25,0.79,0,0,0,0,1513.140996,1512.504623
2024/11/3 19:00,A97,卡些连奴,皇家马德里C队,0.83,2,0.87,0.83,2,0.87,0.91,0.5,0.79,0.91,0.5,0.79,2,2,0,2,1473.04452,1499.32814
2024/11/3 19:00,A87,拉科鲁尼亚B队,圭久洛,0.74,2,0.96,0.74,2,0.96,0.96,0.5,0.74,1,0.5,0.7,1,0,1,0,1527.615896,1420.486956
2024/11/3 19:10,A30,禾斯克拉,高华尤夫卡,1,2,0.8,0.99,1.75,0.87,1.07,0.25,0.75,0.76,0,1.13,0,1,0,0,1459.204285,1500.74588
2024/11/3 19:15,A99,ADO海牙女足,阿贾克斯女足,0.82,3.25,0.94,0.74,3.25,1.02,0.88,-2.75,0.88,0.6,-2.5,1.19,0,2,0,1,1471.856055,1527.49915
2024/11/3 19:15,A98,前进之鹰,兹沃勒,0.84,2.75,1.02,0.83,2.75,1.05,0.85,0.75,1.03,0.92,1,0.97,2,2,0,2,1497.174799,1474.616824
2024/11/3 19:15,A19,拉多麦科,皮亚斯特,0.92,2.25,0.88,0.96,2.25,0.9,1.01,0,0.81,0.77,0,1.12,1,1,1,0,1472.718466,1512.88197
2024/11/3 19:30,A17,拉斯理工体育会,加拉茨钢铁,0.83,2,0.97,1.03,2,0.83,1.04,0,0.78,1.03,0,0.85,2,1,0,1,1500.103385,1444.300461
2024/11/3 19:30,A89,保克什,迪欧斯捷尔,0.81,2.75,0.99,0.77,2.75,1.05,0.81,0.75,1.01,0.99,1,0.85,3,4,2,3,1535.386445,1503.401959
2024/11/3 19:30,A12,比沙奴,佩斯卡拉,0.89,2.25,0.91,0.99,2.25,0.81,0.81,-0.25,1.01,0.8,-0.25,1.02,1,0,0,0,1545.904696,1539.102487
2024/11/3 19:30,A77,SP维拉弗朗卡,蒙蒂霍,0.86,2.5,0.84,0.86,2.5,0.84,0.93,0.5,0.77,0.76,0.75,0.94,0,2,0,1,1485.6472,1529.3528
2024/11/3 19:30,A121,赤大布瑞,清迈联,0.87,2.5,0.83,0.77,2.25,0.93,0.86,0.25,0.84,0.83,0.25,0.87,1,1,1,1,1486.160708,1499.375927
2024/11/3 19:30,A37,东北联,奥迪萨,0.81,2.75,0.99,0.83,3,1.03,1,0,0.82,0.97,0.5,0.92,3,2,2,0,1517.418621,1498.302686
2024/11/3 19:30,A85,佛罗伦萨女足,国际米兰女足,0.85,2.75,0.85,0.85,2.75,0.85,0.8,-0.25,0.9,0.72,-0.25,0.98,2,1,0,1,1544.298069,1500.024337
2024/11/3 19:30,A85,拿玻里女足,尤文图斯女足,0.9,3.25,0.8,0.64,3.25,1.06,0.9,-2,0.8,0.94,-2,0.76,0,3,0,2,1485.59028,1528.680279
2024/11/3 19:30,A86,巴达隆纳富图,西班牙人B队,0.77,2,0.93,0.77,2,0.93,0.73,0,0.97,0.89,0,0.81,1,1,0,1,1433.263512,1525.579151
2024/11/3 19:30,A10,那不勒斯,亚特兰大,0.96,2.75,0.9,1.07,2.5,0.82,1.02,0.5,0.86,0.97,0.25,0.92,0,3,0,2,1540.297261,1582.153922
2024/11/3 19:30,A121,纳雄寺联,曼谷FC,0.78,2.5,0.92,1.05,2.5,0.65,0.96,0.25,0.74,0.83,0.25,0.87,1,2,0,1,1471.264203,1514.329522
2024/11/3 19:30,A86,CE欧罗巴,莱里达,0.97,2.25,0.73,0.97,2.25,0.73,0.98,0.25,0.72,1.02,0.25,0.68,0,3,0,0,1511.825803,1515.023253
2024/11/3 19:40,A144,东区,凯景,0.77,3.25,0.93,0.69,3.25,1.01,0.9,0.25,0.8,1.04,0.25,0.66,3,2,0,0,1487.578794,1499.307022
2024/11/3 20:00,A204,马塔雷联,KCB足球俱乐部,0.92,2,0.78,0.71,2,0.99,0.9,-0.5,0.8,0.84,-0.75,0.86,1,0,0,0,1528.8416,1500.539096
2024/11/3 20:00,A82,诺维帕扎尔,诺维贝尔格莱德,0.81,2.5,0.95,0.92,2.5,0.84,0.8,0.5,0.96,0.86,0.25,0.9,3,1,3,1,1515.025376,1471.292
2024/11/3 20:00,A82,特斯蒂拉,瑞德尼基,0.88,2.5,0.88,1.02,2.5,0.74,1,-0.25,0.76,0.83,-0.25,0.93,1,3,0,2,1429.493344,1499.999906
2024/11/3 20:00,A79,布德约维茨迪纳摩,利贝雷茨,0.96,2.75,0.84,0.96,2.75,0.9,0.88,-0.5,0.94,0.85,-0.75,1.03,0,0,0,0,1458.197335,1473.511445
2024/11/3 20:00,A391,埃斯基尔斯蒂纳,斯托克松德,0.87,3.5,0.83,0.87,3.5,0.83,0.76,0.75,0.94,0.7,1,1,5,4,3,1,1543.192887,1486.83385
2024/11/3 20:00,A391,阿西里斯卡,卡尔堡斯,0.86,3,0.84,0.72,3,0.98,0.87,0.25,0.83,0.91,0.25,0.79,2,3,0,1,1470.562422,1486.267511
2024/11/3 20:00,A373,安吉尔霍姆斯,阿里安娜,0.78,2.75,0.92,0.78,2.75,0.92,0.82,-0.75,0.88,0.75,-0.75,0.95,3,2,1,0,1540.610876,1484.942337
2024/11/3 20:00,A27,斯莫根,阿森纳捷尔任斯克,0.95,2.5,0.75,0.95,2.5,0.75,0.9,0,0.8,0.9,0,0.8,1,0,0,0,1511.989623,1444.784048
2024/11/3 20:00,A92,布拉沃佩利根,慕拉,0.83,2.25,0.93,0.85,2.25,0.95,0.83,0.5,0.93,0.96,0.5,0.86,2,1,1,0,1488.712034,1485.567847
2024/11/3 20:00,A384,圣埃蒂安B队,克莱蒙特B队,0.85,2.75,0.85,0.85,2.75,0.85,0.92,0.25,0.78,0.92,0.25,0.78,1,3,0,2,1485,1515
2024/11/3 20:00,A38,克雷莫纳青年队,费伦天拿青年队,0.81,3,0.99,0.77,3,1.03,0.96,-0.5,0.86,0.79,-0.5,1.03,2,4,1,2,1513.059923,1515.028824
2024/11/3 20:00,A119,廊莫那浦府,孔敬联,0.86,2.75,0.94,0.87,2.75,0.95,0.8,0.5,1.02,0.94,0.5,0.9,6,1,3,0,1503.048268,1483.280081
2024/11/3 20:00,A15,布达弗基MTE,吉尔蒙特,0.88,2.5,0.92,0.86,2.5,0.96,1.02,0.25,0.8,0.81,0,1.03,1,1,1,1,1498.733492,1485.619308
2024/11/3 20:00,A104,卡帕兹PFK,萨巴伊,0.81,2.5,0.95,0.99,2.75,0.83,0.96,0,0.8,0.7,0,1.16,1,0,0,0,1500.507001,1467.635902
2024/11/3 20:00,A77,马利诺,潘迪普利多,0.82,2,0.88,0.66,2,1.04,0.78,0.25,0.92,0.62,0.25,1.08,1,1,0,1,1513.09547,1472.55173
2024/11/3 20:00,A124,巴贝斯堡,茨维考FC,1,2.75,0.8,1.13,2.75,0.7,0.84,0.25,0.98,0.87,0.5,0.97,0,2,0,0,1474.231814,1514.463318
2024/11/3 20:00,A15,华达塞,贝斯萨巴,0.88,3,0.92,0.94,3,0.88,0.76,1.25,1.06,0.6,1.25,1.31,1,0,0,0,1543.708005,1486.291995
2024/11/3 20:00,A124,普劳恩,爱尔福特红白,0.81,2.75,0.99,0.75,2.75,1.07,0.8,-0.5,1.02,0.81,-0.5,1.03,1,2,0,1,1526.791643,1543.117128
2024/11/3 20:00,A97,帕索竞技俱乐部,伊雷斯卡斯,0.91,1.75,0.79,0.91,1.75,0.79,0.94,0.25,0.76,0.96,0.25,0.74,2,1,1,1,1459.937598,1494.447461
